Protein,Function,Is Cancer,Result test 1
Prot_2388,Func_0005622,0,Unknown
Prot_2388,Func_0005737,0,Unknown
Prot_2388,Func_0005515,0,Unknown
Prot_2388,Func_0005840,0,Unknown
Prot_2389,Func_0005794,0,Unknown
Prot_2389,Func_0016740,0,Unknown
Prot_2389,Func_0006487,0,Unknown
Prot_2389,Func_0006682,0,Unknown
Prot_2389,Func_0042552,0,Unknown
Prot_2389,Func_0000139,0,Unknown
Prot_2389,Func_0007283,0,Unknown
Prot_2389,Func_0005887,0,Unknown
Prot_2389,Func_0009058,0,Unknown
Prot_2389,Func_0001733,0,Unknown
Prot_2389,Func_0016020,0,Unknown
Prot_2389,Func_0008146,0,Unknown
Prot_2389,Func_0005624,0,Unknown
Prot_2391,Func_0008158,1,Unknown
Prot_2391,Func_0004888,1,Unknown
Prot_2391,Func_0008544,1,Unknown
Prot_2391,Func_0007283,1,Unknown
Prot_2391,Func_0005887,1,Unknown
Prot_2391,Func_0043588,1,Unknown
Prot_2391,Func_0016020,1,Unknown
Prot_2391,Func_0006461,1,Unknown
Prot_2391,Func_0042633,1,Unknown
Prot_2392,Func_0046872,0,Unknown
Prot_2392,Func_0007049,0,Unknown
Prot_2392,Func_0016740,0,Unknown
Prot_2392,Func_0005737,0,Unknown
Prot_2392,Func_0005634,0,Unknown
Prot_2392,Func_0007067,0,Unknown
Prot_2392,Func_0004674,0,Unknown
Prot_2392,Func_0004672,0,Unknown
Prot_2392,Func_0005524,0,Unknown
Prot_2392,Func_0006468,0,Unknown
Prot_2392,Func_0051301,0,Unknown
Prot_2392,Func_0005515,0,Unknown
Prot_2392,Func_0004713,0,Unknown
Prot_2392,Func_0000166,0,Unknown
Prot_2393,Func_0046872,0,Unknown
Prot_2393,Func_0043565,0,Unknown
Prot_2393,Func_0046983,0,Unknown
Prot_2393,Func_0006355,0,Unknown
Prot_2393,Func_0003700,0,Unknown
Prot_2393,Func_0044419,0,Unknown
Prot_2393,Func_0008270,0,Unknown
Prot_2393,Func_0005737,0,Unknown
Prot_2393,Func_0005622,0,Unknown
Prot_2393,Func_0005634,0,Unknown
Prot_2394,Func_0046872,0,Unknown
Prot_2394,Func_0006397,0,Unknown
Prot_2394,Func_0008380,0,Unknown
Prot_2394,Func_0005515,0,Unknown
Prot_2394,Func_0005634,0,Unknown
Prot_2395,Func_0007417,0,Unknown
Prot_2395,Func_0007283,0,Unknown
Prot_2395,Func_0005737,0,Unknown
Prot_2395,Func_0005730,0,Unknown
Prot_2395,Func_0005515,0,Unknown
Prot_2395,Func_0005634,0,Unknown
Prot_2396,Func_0045944,1,Unknown
Prot_2396,Func_0043565,1,Unknown
Prot_2396,Func_0007379,1,Unknown
Prot_2396,Func_0006355,1,Unknown
Prot_2396,Func_0003700,1,Unknown
Prot_2396,Func_0021571,1,Unknown
Prot_2396,Func_0045647,1,Unknown
Prot_2396,Func_0005737,1,Unknown
Prot_2396,Func_0005634,1,Unknown
Prot_2396,Func_0008134,1,Unknown
Prot_2396,Func_0035284,1,Unknown
Prot_2396,Func_0007423,1,Unknown
Prot_2396,Func_0042472,1,Unknown
Prot_2396,Func_0021572,1,Unknown
Prot_2396,Func_0005667,1,Unknown
Prot_2396,Func_0005515,1,Unknown
Prot_2396,Func_0007585,1,Unknown
Prot_2397,Func_0007187,0,Unknown
Prot_2397,Func_0004930,0,Unknown
Prot_2397,Func_0005886,0,Unknown
Prot_2397,Func_0007186,0,Unknown
Prot_2397,Func_0005768,0,Unknown
Prot_2397,Func_0005887,0,Unknown
Prot_2397,Func_0004872,0,Unknown
Prot_2397,Func_0004993,0,Unknown
Prot_2397,Func_0007165,0,Unknown
Prot_2397,Func_0005624,0,Unknown
Prot_2398,Func_0005739,0,Unknown
Prot_2398,Func_0003674,0,Unknown
Prot_2398,Func_0016021,0,Unknown
Prot_2398,Func_0070096,0,Unknown
Prot_2398,Func_0005741,0,Unknown
Prot_2398,Func_0000299,0,Unknown
Prot_2398,Func_0019867,0,Unknown
Prot_2398,Func_0005737,0,Unknown
Prot_2398,Func_0001401,0,Unknown
Prot_2399,Func_0008283,0,Unknown
Prot_2399,Func_0043021,0,Unknown
Prot_2399,Func_0016568,0,Unknown
Prot_2399,Func_0016740,0,Unknown
Prot_2399,Func_0018216,0,Unknown
Prot_2399,Func_0007088,0,Unknown
Prot_2399,Func_0043985,0,Unknown
Prot_2399,Func_0005737,0,Unknown
Prot_2399,Func_0045449,0,Unknown
Prot_2399,Func_0005634,0,Unknown
Prot_2399,Func_0008168,0,Unknown
Prot_2399,Func_0008469,0,Unknown
Prot_2399,Func_0035246,0,Unknown
Prot_2399,Func_0005515,0,Unknown
Prot_2399,Func_0000387,0,Unknown
Prot_2399,Func_0035243,0,Unknown
Prot_2400,Func_0008180,0,Unknown
Prot_2400,Func_0005737,0,Unknown
Prot_2400,Func_0005634,0,Unknown
Prot_2401,Func_0005654,0,Unknown
Prot_2401,Func_0005515,0,Unknown
Prot_2401,Func_0005634,0,Unknown
Prot_2403,Func_0005794,0,Unknown
Prot_2403,Func_0005789,0,Unknown
Prot_2403,Func_0043234,0,Unknown
Prot_2403,Func_0012507,0,Unknown
Prot_2403,Func_0006994,0,Unknown
Prot_2403,Func_0005792,0,Unknown
Prot_2403,Func_0045541,0,Unknown
Prot_2403,Func_0001666,0,Unknown
Prot_2403,Func_0016021,0,Unknown
Prot_2403,Func_0032403,0,Unknown
Prot_2403,Func_0000139,0,Unknown
Prot_2403,Func_0008203,0,Unknown
Prot_2403,Func_0051082,0,Unknown
Prot_2403,Func_0042304,0,Unknown
Prot_2403,Func_0007568,0,Unknown
Prot_2403,Func_0008202,0,Unknown
Prot_2403,Func_0032868,0,Unknown
Prot_2403,Func_0016020,0,Unknown
Prot_2403,Func_0031410,0,Unknown
Prot_2403,Func_0045716,0,Unknown
Prot_2403,Func_0005783,0,Unknown
Prot_2404,Func_0003674,0,Unknown
Prot_2404,Func_0008150,0,Unknown
Prot_2404,Func_0005515,0,Unknown
Prot_2404,Func_0005575,0,Unknown
Prot_2405,Func_0006355,0,Unknown
Prot_2405,Func_0003713,0,Unknown
Prot_2405,Func_0030528,0,Unknown
Prot_2405,Func_0005634,0,Unknown
Prot_2406,Func_0021799,0,Unknown
Prot_2406,Func_0007275,0,Unknown
Prot_2406,Func_0021589,0,Unknown
Prot_2406,Func_0021813,0,Unknown
Prot_2406,Func_0030154,0,Unknown
Prot_2406,Func_0007399,0,Unknown
Prot_2406,Func_0001764,0,Unknown
Prot_2406,Func_0045860,0,Unknown
Prot_2406,Func_0048471,0,Unknown
Prot_2406,Func_0007264,0,Unknown
Prot_2406,Func_0007162,0,Unknown
Prot_2406,Func_0021942,0,Unknown
Prot_2406,Func_0005515,0,Unknown
Prot_2407,Func_0008360,0,Unknown
Prot_2407,Func_0035023,0,Unknown
Prot_2407,Func_0005089,0,Unknown
Prot_2407,Func_0005829,0,Unknown
Prot_2407,Func_0006915,0,Unknown
Prot_2407,Func_0008624,0,Unknown
Prot_2407,Func_0007264,0,Unknown
Prot_2407,Func_0030036,0,Unknown
Prot_2407,Func_0005085,0,Unknown
Prot_2407,Func_0005622,0,Unknown
Prot_2407,Func_0005737,0,Unknown
Prot_2408,Func_0046872,0,Unknown
Prot_2408,Func_0006355,0,Unknown
Prot_2408,Func_0008270,0,Unknown
Prot_2408,Func_0003677,0,Unknown
Prot_2408,Func_0005622,0,Unknown
Prot_2408,Func_0005634,0,Unknown
Prot_2409,Func_0005794,0,Unknown
Prot_2409,Func_0000139,0,Unknown
Prot_2409,Func_0016021,0,Unknown
Prot_2409,Func_0016757,0,Unknown
Prot_2409,Func_0004653,0,Unknown
Prot_2409,Func_0005529,0,Unknown
Prot_2409,Func_0016020,0,Unknown
Prot_2410,Func_0006508,0,Unknown
Prot_2410,Func_0004252,0,Unknown
Prot_2410,Func_0008233,0,Unknown
Prot_2411,Func_0009790,0,Unknown
Prot_2411,Func_0021695,0,Unknown
Prot_2411,Func_0021766,0,Unknown
Prot_2411,Func_0043525,0,Unknown
Prot_2411,Func_0030182,0,Unknown
Prot_2411,Func_0007409,0,Unknown
Prot_2411,Func_0030424,0,Unknown
Prot_2411,Func_0031175,0,Unknown
Prot_2411,Func_0043113,0,Unknown
Prot_2411,Func_0001764,0,Unknown
Prot_2411,Func_0030425,0,Unknown
Prot_2411,Func_0004672,0,Unknown
Prot_2411,Func_0048488,0,Unknown
Prot_2411,Func_0033136,0,Unknown
Prot_2411,Func_0045956,0,Unknown
Prot_2411,Func_0009611,0,Unknown
Prot_2411,Func_0008283,0,Unknown
Prot_2411,Func_0005829,0,Unknown
Prot_2411,Func_0016301,0,Unknown
Prot_2411,Func_0021819,0,Unknown
Prot_2411,Func_0043125,0,Unknown
Prot_2411,Func_0001963,0,Unknown
Prot_2411,Func_0050321,0,Unknown
Prot_2411,Func_0008045,0,Unknown
Prot_2411,Func_0021987,0,Unknown
Prot_2411,Func_0046777,0,Unknown
Prot_2411,Func_0018105,0,Unknown
Prot_2411,Func_0030426,0,Unknown
Prot_2411,Func_0006913,0,Unknown
Prot_2411,Func_0007160,0,Unknown
Prot_2411,Func_0005856,0,Unknown
Prot_2411,Func_0005524,0,Unknown
Prot_2411,Func_0016533,0,Unknown
Prot_2411,Func_0051301,0,Unknown
Prot_2411,Func_0000166,0,Unknown
Prot_2411,Func_0048148,0,Unknown
Prot_2411,Func_0008306,0,Unknown
Prot_2411,Func_0004693,0,Unknown
Prot_2411,Func_0031594,0,Unknown
Prot_2411,Func_0016740,0,Unknown
Prot_2411,Func_0032801,0,Unknown
Prot_2411,Func_0005176,0,Unknown
Prot_2411,Func_0004674,0,Unknown
Prot_2411,Func_0045860,0,Unknown
Prot_2411,Func_0030549,0,Unknown
Prot_2411,Func_0021954,0,Unknown
Prot_2411,Func_0045055,0,Unknown
Prot_2411,Func_0031914,0,Unknown
Prot_2411,Func_0016020,0,Unknown
Prot_2411,Func_0021697,0,Unknown
Prot_2411,Func_0043025,0,Unknown
Prot_2411,Func_0019233,0,Unknown
Prot_2411,Func_0048813,0,Unknown
Prot_2411,Func_0045786,0,Unknown
Prot_2411,Func_0002039,0,Unknown
Prot_2411,Func_0030027,0,Unknown
Prot_2411,Func_0006886,0,Unknown
Prot_2411,Func_0035249,0,Unknown
Prot_2411,Func_0005737,0,Unknown
Prot_2411,Func_0005634,0,Unknown
Prot_2411,Func_0046826,0,Unknown
Prot_2411,Func_0022038,0,Unknown
Prot_2411,Func_0008542,0,Unknown
Prot_2411,Func_0031397,0,Unknown
Prot_2411,Func_0007519,0,Unknown
Prot_2411,Func_0030866,0,Unknown
Prot_2411,Func_0030175,0,Unknown
Prot_2411,Func_0005515,0,Unknown
Prot_2411,Func_0030334,0,Unknown
Prot_2411,Func_0060079,0,Unknown
Prot_2411,Func_0014044,0,Unknown
Prot_2412,Func_0009925,0,Unknown
Prot_2412,Func_0007229,0,Unknown
Prot_2412,Func_0008305,0,Unknown
Prot_2412,Func_0005886,0,Unknown
Prot_2412,Func_0016021,0,Unknown
Prot_2412,Func_0007160,0,Unknown
Prot_2412,Func_0031581,0,Unknown
Prot_2412,Func_0004872,0,Unknown
Prot_2412,Func_0005515,0,Unknown
Prot_2412,Func_0046847,0,Unknown
Prot_2412,Func_0007154,0,Unknown
Prot_2412,Func_0007155,0,Unknown
Prot_2413,Func_0008083,0,Unknown
Prot_2413,Func_0030154,0,Unknown
Prot_2413,Func_0007548,0,Unknown
Prot_2413,Func_0005102,0,Unknown
Prot_2413,Func_0005737,0,Unknown
Prot_2413,Func_0005576,0,Unknown
Prot_2413,Func_0005615,0,Unknown
Prot_2413,Func_0001880,0,Unknown
Prot_2413,Func_0007506,0,Unknown
Prot_2413,Func_0051092,0,Unknown
Prot_2413,Func_0005179,0,Unknown
Prot_2413,Func_0001655,0,Unknown
Prot_2413,Func_0007267,0,Unknown
Prot_2413,Func_0005160,0,Unknown
Prot_2413,Func_0007530,0,Unknown
Prot_2414,Func_0010843,0,Unknown
Prot_2414,Func_0035019,0,Unknown
Prot_2414,Func_0048663,0,Unknown
Prot_2414,Func_0090090,0,Unknown
Prot_2414,Func_0060235,0,Unknown
Prot_2414,Func_0042221,0,Unknown
Prot_2414,Func_0030910,0,Unknown
Prot_2414,Func_0048852,0,Unknown
Prot_2414,Func_0050973,0,Unknown
Prot_2414,Func_0045668,0,Unknown
Prot_2414,Func_0035198,0,Unknown
Prot_2414,Func_0007050,0,Unknown
Prot_2414,Func_0010468,0,Unknown
Prot_2414,Func_0021781,0,Unknown
Prot_2414,Func_0048568,0,Unknown
Prot_2414,Func_0005667,0,Unknown
Prot_2414,Func_0021879,0,Unknown
Prot_2414,Func_0001654,0,Unknown
Prot_2414,Func_0009611,0,Unknown
Prot_2414,Func_0045944,0,Unknown
Prot_2414,Func_0005829,0,Unknown
Prot_2414,Func_0001649,0,Unknown
Prot_2414,Func_0006355,0,Unknown
Prot_2414,Func_0045666,0,Unknown
Prot_2414,Func_0021987,0,Unknown
Prot_2414,Func_0045747,0,Unknown
Prot_2414,Func_0032526,0,Unknown
Prot_2414,Func_0021983,0,Unknown
Prot_2414,Func_0060042,0,Unknown
Prot_2414,Func_0043281,0,Unknown
Prot_2414,Func_0048646,0,Unknown
Prot_2414,Func_0048839,0,Unknown
Prot_2414,Func_0002052,0,Unknown
Prot_2414,Func_0050910,0,Unknown
Prot_2414,Func_0060441,0,Unknown
Prot_2414,Func_0048286,0,Unknown
Prot_2414,Func_0030858,0,Unknown
Prot_2414,Func_0003677,0,Unknown
Prot_2414,Func_0045941,0,Unknown
Prot_2414,Func_0050680,0,Unknown
Prot_2414,Func_0046148,0,Unknown
Prot_2414,Func_0042472,0,Unknown
Prot_2414,Func_0006325,0,Unknown
Prot_2414,Func_0003700,0,Unknown
Prot_2414,Func_0030539,0,Unknown
Prot_2414,Func_0005737,0,Unknown
Prot_2414,Func_0005634,0,Unknown
Prot_2414,Func_0043410,0,Unknown
Prot_2414,Func_0000122,0,Unknown
Prot_2414,Func_0003682,0,Unknown
Prot_2414,Func_0043586,0,Unknown
Prot_2414,Func_0030900,0,Unknown
Prot_2414,Func_0001708,0,Unknown
Prot_2414,Func_0021984,0,Unknown
Prot_2414,Func_0045665,0,Unknown
Prot_2414,Func_0070848,0,Unknown
Prot_2414,Func_0005515,0,Unknown
Prot_2415,Func_0005874,0,Unknown
Prot_2415,Func_0034453,0,Unknown
Prot_2415,Func_0045218,0,Unknown
Prot_2415,Func_0005915,0,Unknown
Prot_2415,Func_0090136,0,Unknown
Prot_2415,Func_0005515,0,Unknown
Prot_2415,Func_0005737,0,Unknown
Prot_2415,Func_0051011,0,Unknown
Prot_2415,Func_0070507,0,Unknown
Prot_2416,Func_0005739,0,Unknown
Prot_2416,Func_0045944,0,Unknown
Prot_2416,Func_0008283,0,Unknown
Prot_2416,Func_0006355,0,Unknown
Prot_2416,Func_0003700,0,Unknown
Prot_2416,Func_0003677,0,Unknown
Prot_2416,Func_0005737,0,Unknown
Prot_2416,Func_0005634,0,Unknown
Prot_2416,Func_0008134,0,Unknown
Prot_2416,Func_0051726,0,Unknown
Prot_2416,Func_0000122,0,Unknown
Prot_2416,Func_0030900,0,Unknown
Prot_2416,Func_0005654,0,Unknown
Prot_2416,Func_0006915,0,Unknown
Prot_2416,Func_0000080,0,Unknown
Prot_2416,Func_0016563,0,Unknown
Prot_2416,Func_0003714,0,Unknown
Prot_2416,Func_0005667,0,Unknown
Prot_2416,Func_0005515,0,Unknown
Prot_2417,Func_0005737,0,Unknown
Prot_2417,Func_0005730,0,Unknown
Prot_2417,Func_0005634,0,Unknown
Prot_2418,Func_0005739,0,Unknown
Prot_2418,Func_0030182,0,Unknown
Prot_2418,Func_0005829,0,Unknown
Prot_2418,Func_0016740,0,Unknown
Prot_2418,Func_0043179,0,Unknown
Prot_2418,Func_0016358,0,Unknown
Prot_2418,Func_0004102,0,Unknown
Prot_2418,Func_0005737,0,Unknown
Prot_2418,Func_0005634,0,Unknown
Prot_2418,Func_0008415,0,Unknown
Prot_2418,Func_0007517,0,Unknown
Prot_2418,Func_0007628,0,Unknown
Prot_2418,Func_0007274,0,Unknown
Prot_2418,Func_0042136,0,Unknown
Prot_2418,Func_0007622,0,Unknown
Prot_2418,Func_0043025,0,Unknown
Prot_2418,Func_0007529,0,Unknown
Prot_2419,Func_0005743,0,Unknown
Prot_2419,Func_0005739,0,Unknown
Prot_2419,Func_0003674,0,Unknown
Prot_2419,Func_0016021,0,Unknown
Prot_2419,Func_0031305,0,Unknown
Prot_2419,Func_0008150,0,Unknown
Prot_2419,Func_0016020,0,Unknown
Prot_2419,Func_0005515,0,Unknown
Prot_2420,Func_0006508,0,Unknown
Prot_2420,Func_0000502,0,Unknown
Prot_2420,Func_0008233,0,Unknown
Prot_2420,Func_0005515,0,Unknown
Prot_2420,Func_0032039,0,Unknown
Prot_2421,Func_0004930,0,Unknown
Prot_2421,Func_0007187,0,Unknown
Prot_2421,Func_0005886,0,Unknown
Prot_2421,Func_0007268,0,Unknown
Prot_2421,Func_0005887,0,Unknown
Prot_2421,Func_0004872,0,Unknown
Prot_2421,Func_0051378,0,Unknown
Prot_2421,Func_0009636,0,Unknown
Prot_2421,Func_0004993,0,Unknown
Prot_2421,Func_0007165,0,Unknown
Prot_2422,Func_0032735,0,Unknown
Prot_2422,Func_0045080,0,Unknown
Prot_2422,Func_0043330,0,Unknown
Prot_2422,Func_0005789,0,Unknown
Prot_2422,Func_0004888,0,Unknown
Prot_2422,Func_0042742,0,Unknown
Prot_2422,Func_0005768,0,Unknown
Prot_2422,Func_0007252,0,Unknown
Prot_2422,Func_0009986,0,Unknown
Prot_2422,Func_0051607,0,Unknown
Prot_2422,Func_0034123,0,Unknown
Prot_2422,Func_0032755,0,Unknown
Prot_2422,Func_0032757,0,Unknown
Prot_2422,Func_0050729,0,Unknown
Prot_2422,Func_0032728,0,Unknown
Prot_2422,Func_0005887,0,Unknown
Prot_2422,Func_0007250,0,Unknown
Prot_2422,Func_0010552,0,Unknown
Prot_2422,Func_0016020,0,Unknown
Prot_2422,Func_0002282,0,Unknown
Prot_2422,Func_0010008,0,Unknown
Prot_2422,Func_0032760,0,Unknown
Prot_2422,Func_0007165,0,Unknown
Prot_2422,Func_0003725,0,Unknown
Prot_2422,Func_0042346,0,Unknown
Prot_2422,Func_0045087,0,Unknown
Prot_2422,Func_0045078,0,Unknown
Prot_2422,Func_0046330,0,Unknown
Prot_2422,Func_0005737,0,Unknown
Prot_2422,Func_0006972,0,Unknown
Prot_2422,Func_0032722,0,Unknown
Prot_2422,Func_0045671,0,Unknown
Prot_2422,Func_0045359,0,Unknown
Prot_2422,Func_0051092,0,Unknown
Prot_2422,Func_0052033,0,Unknown
Prot_2422,Func_0043123,0,Unknown
Prot_2422,Func_0045356,0,Unknown
Prot_2422,Func_0009597,0,Unknown
Prot_2422,Func_0004872,0,Unknown
Prot_2422,Func_0005515,0,Unknown
Prot_2422,Func_0005783,0,Unknown
Prot_2423,Func_0004930,0,Unknown
Prot_2423,Func_0007215,0,Unknown
Prot_2423,Func_0008285,0,Unknown
Prot_2423,Func_0007187,0,Unknown
Prot_2423,Func_0007586,0,Unknown
Prot_2423,Func_0005886,0,Unknown
Prot_2423,Func_0004994,0,Unknown
Prot_2423,Func_0007584,0,Unknown
Prot_2423,Func_0007166,0,Unknown
Prot_2423,Func_0005887,0,Unknown
Prot_2423,Func_0007267,0,Unknown
Prot_2423,Func_0004872,0,Unknown
Prot_2423,Func_0007218,0,Unknown
Prot_2423,Func_0005624,0,Unknown
Prot_2423,Func_0007165,0,Unknown
Prot_2424,Func_0046872,0,Unknown
Prot_2424,Func_0000122,0,Unknown
Prot_2424,Func_0016568,0,Unknown
Prot_2424,Func_0016571,0,Unknown
Prot_2424,Func_0008270,0,Unknown
Prot_2424,Func_0016740,0,Unknown
Prot_2424,Func_0018024,0,Unknown
Prot_2424,Func_0008168,0,Unknown
Prot_2424,Func_0005634,0,Unknown
Prot_2425,Func_0005576,0,Unknown
Prot_2425,Func_0004867,0,Unknown
Prot_2425,Func_0007596,0,Unknown
Prot_2425,Func_0004866,0,Unknown
Prot_2425,Func_0006935,0,Unknown
Prot_2425,Func_0008201,0,Unknown
Prot_2426,Func_0010843,0,Unknown
Prot_2426,Func_0033235,0,Unknown
Prot_2426,Func_0030955,0,Unknown
Prot_2426,Func_0045668,0,Unknown
Prot_2426,Func_0042113,0,Unknown
Prot_2426,Func_0051091,0,Unknown
Prot_2426,Func_0016787,0,Unknown
Prot_2426,Func_0010553,0,Unknown
Prot_2426,Func_0004407,0,Unknown
Prot_2426,Func_0034983,0,Unknown
Prot_2426,Func_0010832,0,Unknown
Prot_2426,Func_0043565,0,Unknown
Prot_2426,Func_0005829,0,Unknown
Prot_2426,Func_0017053,0,Unknown
Prot_2426,Func_0030018,0,Unknown
Prot_2426,Func_0043393,0,Unknown
Prot_2426,Func_0008134,0,Unknown
Prot_2426,Func_0033613,0,Unknown
Prot_2426,Func_0045820,0,Unknown
Prot_2426,Func_0070491,0,Unknown
Prot_2426,Func_0002076,0,Unknown
Prot_2426,Func_0008270,0,Unknown
Prot_2426,Func_0010882,0,Unknown
Prot_2426,Func_0043433,0,Unknown
Prot_2426,Func_0008285,0,Unknown
Prot_2426,Func_0031594,0,Unknown
Prot_2426,Func_0070555,0,Unknown
Prot_2426,Func_0014894,0,Unknown
Prot_2426,Func_0001501,0,Unknown
Prot_2426,Func_0045449,0,Unknown
Prot_2426,Func_0008284,0,Unknown
Prot_2426,Func_0042826,0,Unknown
Prot_2426,Func_0006338,0,Unknown
Prot_2426,Func_0007399,0,Unknown
Prot_2426,Func_0016566,0,Unknown
Prot_2426,Func_0014898,0,Unknown
Prot_2426,Func_0006954,0,Unknown
Prot_2426,Func_0016563,0,Unknown
Prot_2426,Func_0030183,0,Unknown
Prot_2426,Func_0016575,0,Unknown
Prot_2426,Func_0042641,0,Unknown
Prot_2426,Func_0010552,0,Unknown
Prot_2426,Func_0005737,0,Unknown
Prot_2426,Func_0005634,0,Unknown
Prot_2426,Func_0048742,0,Unknown
Prot_2426,Func_0000122,0,Unknown
Prot_2426,Func_0042493,0,Unknown
Prot_2426,Func_0031672,0,Unknown
Prot_2426,Func_0033558,0,Unknown
Prot_2426,Func_0000118,0,Unknown
Prot_2426,Func_0016564,0,Unknown
Prot_2426,Func_0003714,0,Unknown
Prot_2426,Func_0005515,0,Unknown
Prot_2427,Func_0046872,0,Unknown
Prot_2427,Func_0003676,0,Unknown
Prot_2427,Func_0006355,0,Unknown
Prot_2427,Func_0003700,0,Unknown
Prot_2427,Func_0006915,0,Unknown
Prot_2427,Func_0008270,0,Unknown
Prot_2427,Func_0005622,0,Unknown
Prot_2427,Func_0005737,0,Unknown
Prot_2427,Func_0005634,0,Unknown
Prot_2429,Func_0016021,0,Unknown
Prot_2429,Func_0004888,0,Unknown
Prot_2429,Func_0005044,0,Unknown
Prot_2429,Func_0006898,0,Unknown
Prot_2429,Func_0006707,0,Unknown
Prot_2429,Func_0016358,0,Unknown
Prot_2429,Func_0030169,0,Unknown
Prot_2429,Func_0016020,0,Unknown
Prot_2429,Func_0005515,0,Unknown
Prot_2429,Func_0007155,0,Unknown
Prot_2430,Func_0046872,0,Unknown
Prot_2430,Func_0005794,0,Unknown
Prot_2430,Func_0020037,0,Unknown
Prot_2430,Func_0032088,0,Unknown
Prot_2430,Func_0051262,0,Unknown
Prot_2430,Func_0014068,0,Unknown
Prot_2430,Func_0004046,0,Unknown
Prot_2430,Func_0005886,0,Unknown
Prot_2430,Func_0004096,0,Unknown
Prot_2430,Func_0008203,0,Unknown
Prot_2430,Func_0042803,0,Unknown
Prot_2430,Func_0050661,0,Unknown
Prot_2430,Func_0005758,0,Unknown
Prot_2430,Func_0051781,0,Unknown
Prot_2430,Func_0005739,0,Unknown
Prot_2430,Func_0005829,0,Unknown
Prot_2430,Func_0009060,0,Unknown
Prot_2430,Func_0055114,0,Unknown
Prot_2430,Func_0009650,0,Unknown
Prot_2430,Func_0043066,0,Unknown
Prot_2430,Func_0005764,0,Unknown
Prot_2430,Func_0042744,0,Unknown
Prot_2430,Func_0051092,0,Unknown
Prot_2430,Func_0005777,0,Unknown
Prot_2430,Func_0006641,0,Unknown
Prot_2430,Func_0000302,0,Unknown
Prot_2430,Func_0020027,0,Unknown
Prot_2430,Func_0016684,0,Unknown
Prot_2430,Func_0005783,0,Unknown
Prot_2430,Func_0005778,0,Unknown
Prot_2431,Func_0005819,0,cancer
Prot_2431,Func_0005721,0,cancer
Prot_2431,Func_0007049,0,cancer
Prot_2431,Func_0043234,0,cancer
Prot_2431,Func_0030496,0,cancer
Prot_2431,Func_0000777,0,cancer
Prot_2431,Func_0005737,0,cancer
Prot_2431,Func_0005634,0,cancer
Prot_2431,Func_0007067,0,cancer
Prot_2431,Func_0005874,0,cancer
Prot_2431,Func_0000776,0,cancer
Prot_2431,Func_0000775,0,cancer
Prot_2431,Func_0005856,0,cancer
Prot_2431,Func_0007059,0,cancer
Prot_2431,Func_0000910,0,cancer
Prot_2431,Func_0000801,0,cancer
Prot_2431,Func_0005515,0,cancer
Prot_2432,Func_0046872,0,cancer
Prot_2432,Func_0010843,0,cancer
Prot_2432,Func_0035097,0,cancer
Prot_2432,Func_0006355,0,cancer
Prot_2432,Func_0016568,0,cancer
Prot_2432,Func_0051568,0,cancer
Prot_2432,Func_0030528,0,cancer
Prot_2432,Func_0043627,0,cancer
Prot_2432,Func_0003677,0,cancer
Prot_2432,Func_0042800,0,cancer
Prot_2432,Func_0005634,0,cancer
Prot_2432,Func_0008284,0,cancer
Prot_2432,Func_0006366,0,cancer
Prot_2432,Func_0071339,0,cancer
Prot_2432,Func_0030097,0,cancer
Prot_2432,Func_0005515,0,cancer
Prot_2434,Func_0046872,0,cancer
Prot_2434,Func_0005675,0,cancer
Prot_2434,Func_0035264,0,cancer
Prot_2434,Func_0047485,0,cancer
Prot_2434,Func_0000718,0,cancer
Prot_2434,Func_0008340,0,cancer
Prot_2434,Func_0000405,0,cancer
Prot_2434,Func_0004519,0,cancer
Prot_2434,Func_0003677,0,cancer
Prot_2434,Func_0009650,0,cancer
Prot_2434,Func_0003697,0,cancer
Prot_2434,Func_0043066,0,cancer
Prot_2434,Func_0005634,0,cancer
Prot_2434,Func_0016591,0,cancer
Prot_2434,Func_0016787,0,cancer
Prot_2434,Func_0005654,0,cancer
Prot_2434,Func_0042803,0,cancer
Prot_2434,Func_0010225,0,cancer
Prot_2434,Func_0009411,0,cancer
Prot_2434,Func_0006283,0,cancer
Prot_2434,Func_0006295,0,cancer
Prot_2434,Func_0005515,0,cancer
Prot_2434,Func_0004520,0,cancer
Prot_2434,Func_0003690,0,cancer
Prot_2435,Func_0017112,0,Unknown
Prot_2435,Func_0005123,0,Unknown
Prot_2435,Func_0042981,0,Unknown
Prot_2435,Func_0005886,0,Unknown
Prot_2435,Func_0016021,0,Unknown
Prot_2435,Func_0030295,0,Unknown
Prot_2435,Func_0007166,0,Unknown
Prot_2435,Func_0005085,0,Unknown
Prot_2435,Func_0005515,0,Unknown
Prot_2435,Func_0005737,0,Unknown
Prot_2435,Func_0000187,0,Unknown
Prot_2435,Func_0051726,0,Unknown
Prot_2436,Func_0046872,0,Unknown
Prot_2436,Func_0006366,0,Unknown
Prot_2436,Func_0043565,0,Unknown
Prot_2436,Func_0003700,0,Unknown
Prot_2436,Func_0045892,0,Unknown
Prot_2436,Func_0008270,0,Unknown
Prot_2436,Func_0016564,0,Unknown
Prot_2436,Func_0006607,0,Unknown
Prot_2436,Func_0005515,0,Unknown
Prot_2436,Func_0005622,0,Unknown
Prot_2436,Func_0001501,0,Unknown
Prot_2436,Func_0005634,0,Unknown
